Node 1,Node 2,Weight,Count 1,Count 2
"pu, f","wang, gx",1,2,3
"pu, f","tan, wc",1,2,1
"pu, f","zhang, cq",1,2,1
"lou, jz","pu, f",1,2,2
"pu, f","tan, yh",1,2,1
"deng, lh","pu, f",1,1,2
"long, m","pu, f",1,1,2
"pu, f","qi, yx",1,2,4
"chen, wy","pu, f",1,3,2
"pu, f","xu, f",1,2,5
"fan, yb","pu, f",1,1,2
"pu, f","song, f",1,2,1
"xiang, bj","zhang, m",2,2,9
"shi, xh","xiang, bj",1,1,2
"wang, lz","xiang, bj",1,4,2
"li, b","xiang, bj",1,7,2
"kracun, d","xiang, bj",1,1,2
"chen, q","xiang, bj",1,11,2
"elsheikh, a","xiang, bj",1,2,2
"liu, zj","xiang, bj",1,3,2
"liu, by","xiang, bj",1,3,2
"xiang, bj","zhao, cr",1,2,1
"lu, yg","xiang, bj",1,1,2
"xiang, bj","zeng, z",1,2,1
"li, zy","xiang, bj",1,11,2
"liu, yy","xiang, bj",1,7,2
"wang, gx","xiang, bj",1,3,2
"tan, wc","xiang, bj",1,1,2
"xiang, bj","zhang, cq",1,2,1
"lou, jz","xiang, bj",1,2,2
"tan, yh","xiang, bj",1,1,2
"deng, lh","xiang, bj",1,1,2
"long, m","xiang, bj",1,1,2
"qi, yx","xiang, bj",1,4,2
"chen, wy","xiang, bj",1,3,2
"xiang, bj","xu, f",1,2,5
"fan, yb","xiang, bj",1,1,2
"song, f","xiang, bj",1,1,2
"shi, xh","zhang, m",2,1,9
"wang, lz","zhang, m",2,4,9
"li, b","zhang, m",2,7,9
"kracun, d","zhang, m",2,1,9
"chen, q","zhang, m",2,11,9
"elsheikh, a","zhang, m",2,2,9
"liu, zj","zhang, m",2,3,9
"liu, by","zhang, m",2,3,9
"zhang, m","zhao, cr",2,9,1
"lu, yg","zhang, m",2,1,9
"zeng, z","zhang, m",2,1,9
"li, zy","zhang, m",2,11,9
"liu, yy","zhang, m",2,7,9
"wang, gx","zhang, m",2,3,9
"tan, wc","zhang, m",2,1,9
"zhang, cq","zhang, m",2,1,9
"zhang, m","zhang, m",1,9,9
"lou, jz","zhang, m",2,2,9
"tan, yh","zhang, m",2,1,9
"deng, lh","zhang, m",2,1,9
"long, m","zhang, m",2,1,9
"qi, yx","zhang, m",2,4,9
"chen, wy","zhang, m",2,3,9
"xu, f","zhang, m",2,5,9
"fan, yb","zhang, m",2,1,9
"song, f","zhang, m",2,1,9
"shi, xh","wang, lz",1,1,4
"li, b","shi, xh",1,7,1
"kracun, d","shi, xh",1,1,1
"chen, q","shi, xh",1,11,1
"elsheikh, a","shi, xh",1,2,1
"liu, zj","shi, xh",1,3,1
"liu, by","shi, xh",1,3,1
"shi, xh","zhao, cr",1,1,1
"lu, yg","shi, xh",1,1,1
"shi, xh","zeng, z",1,1,1
"li, zy","shi, xh",1,11,1
"liu, yy","shi, xh",1,7,1
"shi, xh","wang, gx",1,1,3
"shi, xh","tan, wc",1,1,1
"shi, xh","zhang, cq",1,1,1
"lou, jz","shi, xh",1,2,1
"shi, xh","tan, yh",1,1,1
"deng, lh","shi, xh",1,1,1
"long, m","shi, xh",1,1,1
"qi, yx","shi, xh",1,4,1
"chen, wy","shi, xh",1,3,1
"shi, xh","xu, f",1,1,5
"fan, yb","shi, xh",1,1,1
"shi, xh","song, f",1,1,1
"li, b","wang, lz",1,7,4
"kracun, d","wang, lz",1,1,4
"chen, q","wang, lz",1,11,4
"elsheikh, a","wang, lz",1,2,4
"liu, zj","wang, lz",1,3,4
"liu, by","wang, lz",1,3,4
"wang, lz","zhao, cr",1,4,1
"lu, yg","wang, lz",1,1,4
"wang, lz","zeng, z",1,4,1
"li, zy","wang, lz",1,11,4
"liu, yy","wang, lz",1,7,4
"wang, gx","wang, lz",1,3,4
"tan, wc","wang, lz",1,1,4
"wang, lz","zhang, cq",1,4,1
"lou, jz","wang, lz",1,2,4
"tan, yh","wang, lz",1,1,4
"deng, lh","wang, lz",1,1,4
"long, m","wang, lz",1,1,4
"qi, yx","wang, lz",1,4,4
"chen, wy","wang, lz",1,3,4
"wang, lz","xu, f",1,4,5
"fan, yb","wang, lz",1,1,4
"song, f","wang, lz",1,1,4
"kracun, d","li, b",1,1,7
"chen, q","li, b",1,11,7
"elsheikh, a","li, b",1,2,7
"li, b","liu, zj",1,7,3
"li, b","liu, by",1,7,3
"li, b","zhao, cr",1,7,1
"li, b","lu, yg",1,7,1
"li, b","zeng, z",1,7,1
"li, b","li, zy",1,7,11
"li, b","liu, yy",1,7,7
"li, b","wang, gx",1,7,3
"li, b","tan, wc",1,7,1
"li, b","zhang, cq",1,7,1
"li, b","lou, jz",1,7,2
"li, b","tan, yh",1,7,1
"deng, lh","li, b",1,1,7
"li, b","long, m",1,7,1
"li, b","qi, yx",1,7,4
"chen, wy","li, b",1,3,7
"li, b","xu, f",1,7,5
"fan, yb","li, b",1,1,7
"li, b","song, f",1,7,1
"chen, q","kracun, d",1,11,1
"elsheikh, a","kracun, d",1,2,1
"kracun, d","liu, zj",1,1,3
"kracun, d","liu, by",1,1,3
"kracun, d","zhao, cr",1,1,1
"kracun, d","lu, yg",1,1,1
"kracun, d","zeng, z",1,1,1
"kracun, d","li, zy",1,1,11
"kracun, d","liu, yy",1,1,7
"kracun, d","wang, gx",1,1,3
"kracun, d","tan, wc",1,1,1
"kracun, d","zhang, cq",1,1,1
"kracun, d","lou, jz",1,1,2
"kracun, d","tan, yh",1,1,1
"deng, lh","kracun, d",1,1,1
"kracun, d","long, m",1,1,1
"kracun, d","qi, yx",1,1,4
"chen, wy","kracun, d",1,3,1
"kracun, d","xu, f",1,1,5
"fan, yb","kracun, d",1,1,1
"kracun, d","song, f",1,1,1
"chen, q","elsheikh, a",1,11,2
"chen, q","liu, zj",1,11,3
"chen, q","liu, by",1,11,3
"chen, q","zhao, cr",1,11,1
"chen, q","lu, yg",1,11,1
"chen, q","zeng, z",1,11,1
"chen, q","li, zy",1,11,11
"chen, q","liu, yy",1,11,7
"chen, q","wang, gx",1,11,3
"chen, q","tan, wc",1,11,1
"chen, q","zhang, cq",1,11,1
"chen, q","lou, jz",1,11,2
"chen, q","tan, yh",1,11,1
"chen, q","deng, lh",1,11,1
"chen, q","long, m",1,11,1
"chen, q","qi, yx",1,11,4
"chen, q","chen, wy",1,11,3
"chen, q","xu, f",1,11,5
"chen, q","fan, yb",1,11,1
"chen, q","song, f",1,11,1
"elsheikh, a","liu, zj",1,2,3
"elsheikh, a","liu, by",1,2,3
"elsheikh, a","zhao, cr",1,2,1
"elsheikh, a","lu, yg",1,2,1
"elsheikh, a","zeng, z",1,2,1
"elsheikh, a","li, zy",1,2,11
"elsheikh, a","liu, yy",1,2,7
"elsheikh, a","wang, gx",1,2,3
"elsheikh, a","tan, wc",1,2,1
"elsheikh, a","zhang, cq",1,2,1
"elsheikh, a","lou, jz",1,2,2
"elsheikh, a","tan, yh",1,2,1
"deng, lh","elsheikh, a",1,1,2
"elsheikh, a","long, m",1,2,1
"elsheikh, a","qi, yx",1,2,4
"chen, wy","elsheikh, a",1,3,2
"elsheikh, a","xu, f",1,2,5
"elsheikh, a","fan, yb",1,2,1
"elsheikh, a","song, f",1,2,1
"liu, by","liu, zj",1,3,3
"liu, zj","zhao, cr",1,3,1
"liu, zj","lu, yg",1,3,1
"liu, zj","zeng, z",1,3,1
"li, zy","liu, zj",1,11,3
"liu, yy","liu, zj",1,7,3
"liu, zj","wang, gx",1,3,3
"liu, zj","tan, wc",1,3,1
"liu, zj","zhang, cq",1,3,1
"liu, zj","lou, jz",1,3,2
"liu, zj","tan, yh",1,3,1
"deng, lh","liu, zj",1,1,3
"liu, zj","long, m",1,3,1
"liu, zj","qi, yx",1,3,4
"chen, wy","liu, zj",1,3,3
"liu, zj","xu, f",1,3,5
"fan, yb","liu, zj",1,1,3
"liu, zj","song, f",1,3,1
"liu, by","zhao, cr",1,3,1
"liu, by","lu, yg",1,3,1
"liu, by","zeng, z",1,3,1
"li, zy","liu, by",1,11,3
"liu, by","liu, yy",1,3,7
"liu, by","wang, gx",1,3,3
"liu, by","tan, wc",1,3,1
"liu, by","zhang, cq",1,3,1
"liu, by","lou, jz",1,3,2
"liu, by","tan, yh",1,3,1
"deng, lh","liu, by",1,1,3
"liu, by","long, m",1,3,1
"liu, by","qi, yx",1,3,4
"chen, wy","liu, by",1,3,3
"liu, by","xu, f",1,3,5
"fan, yb","liu, by",1,1,3
"liu, by","song, f",1,3,1
"lu, yg","zhao, cr",1,1,1
"zeng, z","zhao, cr",1,1,1
"li, zy","zhao, cr",1,11,1
"liu, yy","zhao, cr",1,7,1
"wang, gx","zhao, cr",1,3,1
"tan, wc","zhao, cr",1,1,1
"zhang, cq","zhao, cr",1,1,1
"lou, jz","zhao, cr",1,2,1
"tan, yh","zhao, cr",1,1,1
"deng, lh","zhao, cr",1,1,1
"long, m","zhao, cr",1,1,1
"qi, yx","zhao, cr",1,4,1
"chen, wy","zhao, cr",1,3,1
"xu, f","zhao, cr",1,5,1
"fan, yb","zhao, cr",1,1,1
"song, f","zhao, cr",1,1,1
"lu, yg","zeng, z",1,1,1
"li, zy","lu, yg",1,11,1
"liu, yy","lu, yg",1,7,1
"lu, yg","wang, gx",1,1,3
"lu, yg","tan, wc",1,1,1
"lu, yg","zhang, cq",1,1,1
"lou, jz","lu, yg",1,2,1
"lu, yg","tan, yh",1,1,1
"deng, lh","lu, yg",1,1,1
"long, m","lu, yg",1,1,1
"lu, yg","qi, yx",1,1,4
"chen, wy","lu, yg",1,3,1
"lu, yg","xu, f",1,1,5
"fan, yb","lu, yg",1,1,1
"lu, yg","song, f",1,1,1
"li, zy","zeng, z",1,11,1
"liu, yy","zeng, z",1,7,1
"wang, gx","zeng, z",1,3,1
"tan, wc","zeng, z",1,1,1
"zeng, z","zhang, cq",1,1,1
"lou, jz","zeng, z",1,2,1
"tan, yh","zeng, z",1,1,1
"deng, lh","zeng, z",1,1,1
"long, m","zeng, z",1,1,1
"qi, yx","zeng, z",1,4,1
"chen, wy","zeng, z",1,3,1
"xu, f","zeng, z",1,5,1
"fan, yb","zeng, z",1,1,1
"song, f","zeng, z",1,1,1
"li, zy","liu, yy",1,11,7
"li, zy","wang, gx",1,11,3
"li, zy","tan, wc",1,11,1
"li, zy","zhang, cq",1,11,1
"li, zy","lou, jz",1,11,2
"li, zy","tan, yh",1,11,1
"deng, lh","li, zy",1,1,11
"li, zy","long, m",1,11,1
"li, zy","qi, yx",1,11,4
"chen, wy","li, zy",1,3,11
"li, zy","xu, f",1,11,5
"fan, yb","li, zy",1,1,11
"li, zy","song, f",1,11,1
"liu, yy","wang, gx",1,7,3
"liu, yy","tan, wc",1,7,1
"liu, yy","zhang, cq",1,7,1
"liu, yy","lou, jz",1,7,2
"liu, yy","tan, yh",1,7,1
"deng, lh","liu, yy",1,1,7
"liu, yy","long, m",1,7,1
"liu, yy","qi, yx",1,7,4
"chen, wy","liu, yy",1,3,7
"liu, yy","xu, f",1,7,5
"fan, yb","liu, yy",1,1,7
"liu, yy","song, f",1,7,1
"tan, wc","wang, gx",1,1,3
"wang, gx","zhang, cq",1,3,1
"lou, jz","wang, gx",1,2,3
"tan, yh","wang, gx",1,1,3
"deng, lh","wang, gx",1,1,3
"long, m","wang, gx",1,1,3
"qi, yx","wang, gx",1,4,3
"chen, wy","wang, gx",1,3,3
"wang, gx","xu, f",1,3,5
"fan, yb","wang, gx",1,1,3
"song, f","wang, gx",1,1,3
"tan, wc","zhang, cq",1,1,1
"lou, jz","tan, wc",1,2,1
"tan, wc","tan, yh",1,1,1
"deng, lh","tan, wc",1,1,1
"long, m","tan, wc",1,1,1
"qi, yx","tan, wc",1,4,1
"chen, wy","tan, wc",1,3,1
"tan, wc","xu, f",1,1,5
"fan, yb","tan, wc",1,1,1
"song, f","tan, wc",1,1,1
"lou, jz","zhang, cq",1,2,1
"tan, yh","zhang, cq",1,1,1
"deng, lh","zhang, cq",1,1,1
"long, m","zhang, cq",1,1,1
"qi, yx","zhang, cq",1,4,1
"chen, wy","zhang, cq",1,3,1
"xu, f","zhang, cq",1,5,1
"fan, yb","zhang, cq",1,1,1
"song, f","zhang, cq",1,1,1
"lou, jz","tan, yh",1,2,1
"deng, lh","lou, jz",1,1,2
"long, m","lou, jz",1,1,2
"lou, jz","qi, yx",1,2,4
"chen, wy","lou, jz",1,3,2
"lou, jz","xu, f",1,2,5
"fan, yb","lou, jz",1,1,2
"lou, jz","song, f",1,2,1
"deng, lh","tan, yh",1,1,1
"long, m","tan, yh",1,1,1
"qi, yx","tan, yh",1,4,1
"chen, wy","tan, yh",1,3,1
"tan, yh","xu, f",1,1,5
"fan, yb","tan, yh",1,1,1
"song, f","tan, yh",1,1,1
"deng, lh","long, m",1,1,1
"deng, lh","qi, yx",1,1,4
"chen, wy","deng, lh",1,3,1
"deng, lh","xu, f",1,1,5
"deng, lh","fan, yb",1,1,1
"deng, lh","song, f",1,1,1
"long, m","qi, yx",1,1,4
"chen, wy","long, m",1,3,1
"long, m","xu, f",1,1,5
"fan, yb","long, m",1,1,1
"long, m","song, f",1,1,1
"chen, wy","qi, yx",1,3,4
"qi, yx","xu, f",1,4,5
"fan, yb","qi, yx",1,1,4
"qi, yx","song, f",1,4,1
"chen, wy","xu, f",1,3,5
"chen, wy","fan, yb",1,3,1
"chen, wy","song, f",1,3,1
"fan, yb","xu, f",1,1,5
"song, f","xu, f",1,1,5
"fan, yb","song, f",1,1,1
"azad, m","fahad, nm",1,1,1
"azad, m","raiaan, mak",1,1,1
"anik, tr","azad, m",1,1,1
"azad, m","khan, mfk",1,1,1
"azad, m","toyé, hmk",1,1,1
"azad, m","muhammad, g",1,1,1
"fahad, nm","raiaan, mak",1,1,1
"anik, tr","fahad, nm",1,1,1
"fahad, nm","khan, mfk",1,1,1
"fahad, nm","toyé, hmk",1,1,1
"fahad, nm","muhammad, g",1,1,1
"anik, tr","raiaan, mak",1,1,1
"khan, mfk","raiaan, mak",1,1,1
"raiaan, mak","toyé, hmk",1,1,1
"muhammad, g","raiaan, mak",1,1,1
"anik, tr","khan, mfk",1,1,1
"anik, tr","toyé, hmk",1,1,1
"anik, tr","muhammad, g",1,1,1
"khan, mfk","toyé, hmk",1,1,1
"khan, mfk","muhammad, g",1,1,1
"muhammad, g","toyé, hmk",1,1,1
"munawar, m","oussalah, m",1,1,1
"cong, bc","xu, br",1,1,1
"chen, xc","cong, bc",1,1,1
"cong, bc","ou, ym",1,1,1
"cong, bc","li, x",1,1,27
"cong, bc","liu, k",1,1,6
"cong, bc","zhang, sh",1,1,4
"cong, bc","fu, cy",1,1,1
"cong, bc","fan, jx",1,1,1
"cong, bc","liu, zl",1,1,4
"cong, bc","jin, sc",1,1,1
"cong, bc","li, gq",1,1,4
"cong, bc","qi, zh",1,1,2
"cong, bc","hu, by",1,1,2
"cong, bc","kong, tt",1,1,1
"cong, bc","zheng, y",1,1,8
"cong, bc","kong, xj",1,1,1
"cong, bc","long, j",1,1,1
"chen, xc","xu, br",1,1,1
"ou, ym","xu, br",1,1,1
"li, x","xu, br",1,27,1
"liu, k","xu, br",1,6,1
"xu, br","zhang, sh",1,1,4
"fu, cy","xu, br",1,1,1
"fan, jx","xu, br",1,1,1
"liu, zl","xu, br",1,4,1
"jin, sc","xu, br",1,1,1
"li, gq","xu, br",1,4,1
"qi, zh","xu, br",1,2,1
"hu, by","xu, br",1,2,1
"kong, tt","xu, br",1,1,1
"xu, br","zheng, y",1,1,8
"kong, xj","xu, br",1,1,1
"long, j","xu, br",1,1,1
"chen, xc","ou, ym",1,1,1
"chen, xc","li, x",1,1,27
"chen, xc","liu, k",1,1,6
"chen, xc","zhang, sh",1,1,4
"chen, xc","fu, cy",1,1,1
"chen, xc","fan, jx",1,1,1
"chen, xc","liu, zl",1,1,4
"chen, xc","jin, sc",1,1,1
"chen, xc","li, gq",1,1,4
"chen, xc","qi, zh",1,1,2
"chen, xc","hu, by",1,1,2
"chen, xc","kong, tt",1,1,1
"chen, xc","zheng, y",1,1,8
"chen, xc","kong, xj",1,1,1
"chen, xc","long, j",1,1,1
"li, x","ou, ym",1,27,1
"liu, k","ou, ym",1,6,1
"ou, ym","zhang, sh",1,1,4
"fu, cy","ou, ym",1,1,1
"fan, jx","ou, ym",1,1,1
"liu, zl","ou, ym",1,4,1
"jin, sc","ou, ym",1,1,1
"li, gq","ou, ym",1,4,1
"ou, ym","qi, zh",1,1,2
"hu, by","ou, ym",1,2,1
"kong, tt","ou, ym",1,1,1
"ou, ym","zheng, y",1,1,8
"kong, xj","ou, ym",1,1,1
"long, j","ou, ym",1,1,1
"li, x","liu, k",1,27,6
"li, x","zhang, sh",1,27,4
"fu, cy","li, x",1,1,27
"fan, jx","li, x",1,1,27
"jin, sc","li, x",1,1,27
"li, gq","li, x",1,4,27
"li, x","qi, zh",1,27,2
"hu, by","li, x",1,2,27
"kong, tt","li, x",1,1,27
"li, x","zheng, y",1,27,8
"kong, xj","li, x",1,1,27
"li, x","long, j",1,27,1
"liu, k","zhang, sh",1,6,4
"fu, cy","liu, k",1,1,6
"fan, jx","liu, k",1,1,6
"liu, k","liu, zl",1,6,4
"jin, sc","liu, k",1,1,6
"li, gq","liu, k",1,4,6
"liu, k","qi, zh",1,6,2
"hu, by","liu, k",1,2,6
"kong, tt","liu, k",1,1,6
"liu, k","zheng, y",1,6,8
"kong, xj","liu, k",1,1,6
"liu, k","long, j",1,6,1
"fu, cy","zhang, sh",1,1,4
"fan, jx","zhang, sh",1,1,4
"liu, zl","zhang, sh",1,4,4
"jin, sc","zhang, sh",1,1,4
"li, gq","zhang, sh",1,4,4
"qi, zh","zhang, sh",1,2,4
"hu, by","zhang, sh",1,2,4
"kong, tt","zhang, sh",1,1,4
"zhang, sh","zheng, y",1,4,8
"kong, xj","zhang, sh",1,1,4
"long, j","zhang, sh",1,1,4
"fan, jx","fu, cy",1,1,1
"fu, cy","liu, zl",1,1,4
"fu, cy","jin, sc",1,1,1
"fu, cy","li, gq",1,1,4
"fu, cy","qi, zh",1,1,2
"fu, cy","hu, by",1,1,2
"fu, cy","kong, tt",1,1,1
"fu, cy","zheng, y",1,1,8
"fu, cy","kong, xj",1,1,1
"fu, cy","long, j",1,1,1
"fan, jx","liu, zl",1,1,4
"fan, jx","jin, sc",1,1,1
"fan, jx","li, gq",1,1,4
"fan, jx","qi, zh",1,1,2
"fan, jx","hu, by",1,1,2
"fan, jx","kong, tt",1,1,1
"fan, jx","zheng, y",1,1,8
"fan, jx","kong, xj",1,1,1
"fan, jx","long, j",1,1,1
"jin, sc","liu, zl",1,1,4
"li, gq","liu, zl",1,4,4
"liu, zl","qi, zh",1,4,2
"hu, by","liu, zl",1,2,4
"kong, tt","liu, zl",1,1,4
"liu, zl","zheng, y",1,4,8
"kong, xj","liu, zl",1,1,4
"liu, zl","long, j",1,4,1
"jin, sc","li, gq",1,1,4
"jin, sc","qi, zh",1,1,2
"hu, by","jin, sc",1,2,1
"jin, sc","kong, tt",1,1,1
"jin, sc","zheng, y",1,1,8
"jin, sc","kong, xj",1,1,1
"jin, sc","long, j",1,1,1
"li, gq","qi, zh",1,4,2
"hu, by","li, gq",1,2,4
"kong, tt","li, gq",1,1,4
"li, gq","zheng, y",1,4,8
"kong, xj","li, gq",1,1,4
"li, gq","long, j",1,4,1
"hu, by","qi, zh",1,2,2
"kong, tt","qi, zh",1,1,2
"qi, zh","zheng, y",1,2,8
"kong, xj","qi, zh",1,1,2
"long, j","qi, zh",1,1,2
"hu, by","kong, tt",1,2,1
"hu, by","zheng, y",1,2,8
"hu, by","kong, xj",1,2,1
"hu, by","long, j",1,2,1
"kong, tt","zheng, y",1,1,8
"kong, tt","kong, xj",1,1,1
"kong, tt","long, j",1,1,1
"kong, xj","zheng, y",1,1,8
"long, j","zheng, y",1,1,8
"kong, xj","long, j",1,1,1
"papalexis, n","savarese, lg",1,1,1
"hernandes, ma","savarese, lg",1,1,1
"savarese, lg","spinnato, p",1,1,2
"pádua, jd","savarese, lg",1,1,1
"facchini, g","savarese, lg",1,1,1
"gava, nf","savarese, lg",1,1,1
"engel, ee","savarese, lg",1,1,1
"nogueira-barbosa, mh","savarese, lg",1,1,1
"hernandes, ma","papalexis, n",1,1,1
"papalexis, n","spinnato, p",1,1,2
"papalexis, n","pádua, jd",1,1,1
"facchini, g","papalexis, n",1,1,1
"gava, nf","papalexis, n",1,1,1
"engel, ee","papalexis, n",1,1,1
"nogueira-barbosa, mh","papalexis, n",1,1,1
"hernandes, ma","spinnato, p",1,1,2
"hernandes, ma","pádua, jd",1,1,1
"facchini, g","hernandes, ma",1,1,1
"gava, nf","hernandes, ma",1,1,1
"engel, ee","hernandes, ma",1,1,1
"hernandes, ma","nogueira-barbosa, mh",1,1,1
"pádua, jd","spinnato, p",1,1,2
"facchini, g","spinnato, p",1,1,2
"gava, nf","spinnato, p",1,1,2
"engel, ee","spinnato, p",1,1,2
"nogueira-barbosa, mh","spinnato, p",1,1,2
"facchini, g","pádua, jd",1,1,1
"gava, nf","pádua, jd",1,1,1
"engel, ee","pádua, jd",1,1,1
"nogueira-barbosa, mh","pádua, jd",1,1,1
"facchini, g","gava, nf",1,1,1
"engel, ee","facchini, g",1,1,1
"facchini, g","nogueira-barbosa, mh",1,1,1
"engel, ee","gava, nf",1,1,1
"gava, nf","nogueira-barbosa, mh",1,1,1
"engel, ee","nogueira-barbosa, mh",1,1,1
"casazza, k","jenkins, i",1,1,1
"jenkins, i","narayan, v",1,1,1
"jenkins, i","lernhardt, w",1,1,1
"jenkins, i","savich, v",1,1,1
"jenkins, i","uffens, j",1,1,1
"gutierrez-castrellon, p","jenkins, i",1,1,1
"jenkins, i","lakey, jrt",1,1,1
"casazza, k","narayan, v",1,1,1
"casazza, k","lernhardt, w",1,1,1
"casazza, k","savich, v",1,1,1
"casazza, k","uffens, j",1,1,1
"casazza, k","gutierrez-castrellon, p",1,1,1
"casazza, k","lakey, jrt",1,1,1
"lernhardt, w","narayan, v",1,1,1
"narayan, v","savich, v",1,1,1
"narayan, v","uffens, j",1,1,1
"gutierrez-castrellon, p","narayan, v",1,1,1
"lakey, jrt","narayan, v",1,1,1
"lernhardt, w","savich, v",1,1,1
"lernhardt, w","uffens, j",1,1,1
"gutierrez-castrellon, p","lernhardt, w",1,1,1
"lakey, jrt","lernhardt, w",1,1,1
"savich, v","uffens, j",1,1,1
"gutierrez-castrellon, p","savich, v",1,1,1
"lakey, jrt","savich, v",1,1,1
"gutierrez-castrellon, p","uffens, j",1,1,1
"lakey, jrt","uffens, j",1,1,1
"gutierrez-castrellon, p","lakey, jrt",1,1,1
"dong, l","fang, lz",1,2,1
"dong, l","peng, wn",1,2,1
"dong, l","yang, x",1,2,10
"fang, lz","peng, wn",1,1,1
"fang, lz","yang, x",1,1,10
"peng, wn","yang, x",1,1,10
"tratnyek, pg","zhang, hc",1,1,1
"song, yy","zhou, j",1,1,11
"hao, sw","song, yy",1,2,1
"shao, cy","song, yy",1,2,1
"song, yy","yu, wt",1,1,1
"song, yy","yu, yr",1,1,1
"song, yy","wang, fq",1,1,2
"li, zy","song, yy",1,11,1
"fu, p","song, yy",1,2,1
"song, yy","yang, j",1,1,18
"cong, hl","song, yy",1,2,1
"chen, cj","song, yy",1,1,1
"hao, sw","zhou, j",1,2,11
"shao, cy","zhou, j",1,2,11
"yu, wt","zhou, j",1,1,11
"yu, yr","zhou, j",1,1,11
"wang, fq","zhou, j",1,2,11
"li, zy","zhou, j",1,11,11
"fu, p","zhou, j",1,2,11
"yang, j","zhou, j",1,18,11
"cong, hl","zhou, j",1,2,11
"chen, cj","zhou, j",1,1,11
"hao, sw","shao, cy",2,2,2
"hao, sw","yu, wt",1,2,1
"hao, sw","yu, yr",1,2,1
"hao, sw","wang, fq",2,2,2
"hao, sw","li, zy",1,2,11
"fu, p","hao, sw",2,2,2
"hao, sw","yang, j",2,2,18
"cong, hl","hao, sw",2,2,2
"chen, cj","hao, sw",1,1,2
"shao, cy","yu, wt",1,2,1
"shao, cy","yu, yr",1,2,1
"shao, cy","wang, fq",2,2,2
"li, zy","shao, cy",1,11,2
"fu, p","shao, cy",2,2,2
"shao, cy","yang, j",2,2,18
"cong, hl","shao, cy",2,2,2
"chen, cj","shao, cy",1,1,2
"yu, wt","yu, yr",1,1,1
"wang, fq","yu, wt",1,2,1
"li, zy","yu, wt",1,11,1
"fu, p","yu, wt",1,2,1
"yang, j","yu, wt",1,18,1
"cong, hl","yu, wt",1,2,1
"chen, cj","yu, wt",1,1,1
"wang, fq","yu, yr",1,2,1
"li, zy","yu, yr",1,11,1
"fu, p","yu, yr",1,2,1
"yang, j","yu, yr",1,18,1
"cong, hl","yu, yr",1,2,1
"chen, cj","yu, yr",1,1,1
"li, zy","wang, fq",1,11,2
"fu, p","wang, fq",2,2,2
"wang, fq","yang, j",2,2,18
"cong, hl","wang, fq",2,2,2
"chen, cj","wang, fq",1,1,2
"fu, p","li, zy",1,2,11
"cong, hl","li, zy",1,2,11
"chen, cj","li, zy",1,1,11
"fu, p","yang, j",2,2,18
"cong, hl","fu, p",2,2,2
"chen, cj","fu, p",1,1,2
"cong, hl","yang, j",2,2,18
"chen, cj","yang, j",1,1,18
"chen, cj","cong, hl",1,1,2
"li, yt","wang, w",1,3,11
"li, yt","zhang, y",1,3,41
"li, sx","li, yt",1,2,3
"li, yt","mei, x",1,3,1
"huang, b","li, yt",1,2,3
"wang, w","zhang, y",2,11,41
"li, sx","wang, w",1,2,11
"mei, x","wang, w",1,1,11
"huang, b","wang, w",1,2,11
"li, sx","zhang, y",1,2,41
"mei, x","zhang, y",1,1,41
"huang, b","zhang, y",1,2,41
"li, sx","mei, x",1,2,1
"huang, b","li, sx",1,2,2
"huang, b","mei, x",1,2,1
"li, q","liu, hd",1,11,2
"li, q","wang, jk",1,11,2
"liu, hd","wang, jk",1,2,2
"hirschprung, rs","voloch, n",1,1,1
"al-qudah, r","id, ab",1,1,1
"al-qudah, r","almuhajiri, m",1,1,1
"al-qudah, r","zakaria, k",1,1,1
"al-qudah, r","suen, cy",1,1,1
"almuhajiri, m","id, ab",1,1,1
"id, ab","zakaria, k",1,1,1
"id, ab","suen, cy",1,1,1
"almuhajiri, m","zakaria, k",1,1,1
"almuhajiri, m","suen, cy",1,1,1
"suen, cy","zakaria, k",1,1,1
"geddis, a","williams, h",1,1,1
"bashir, s","geddis, a",1,2,1
"geddis, a","malenfant, j",1,1,1
"dubois, c","geddis, a",1,1,1
"geddis, a","hamlet, l",1,1,1
"geddis, a","masson, jf",1,1,1
"bashir, s","williams, h",1,2,1
"malenfant, j","williams, h",1,1,1
"dubois, c","williams, h",1,1,1
"hamlet, l","williams, h",1,1,1
"masson, jf","williams, h",1,1,1
"bashir, s","malenfant, j",1,2,1
"bashir, s","dubois, c",1,2,1
"bashir, s","hamlet, l",1,2,1
"bashir, s","masson, jf",1,2,1
"dubois, c","malenfant, j",1,1,1
"hamlet, l","malenfant, j",1,1,1
"malenfant, j","masson, jf",1,1,1
"dubois, c","hamlet, l",1,1,1
"dubois, c","masson, jf",1,1,1
"hamlet, l","masson, jf",1,1,1
"alharrasi, m","alrazeeni, dm",2,2,2
"alrazeeni, dm","rony, mkk",2,2,3
"alrazeeni, dm","halder, cr",2,2,2
"alrazeeni, dm","dhola, ftj",1,2,1
"aktery, a","alrazeeni, dm",1,1,2
"alrazeeni, dm","tama, ij",2,2,2
"alharrasi, m","rony, mkk",2,2,3
"alharrasi, m","halder, cr",2,2,2
"alharrasi, m","dhola, ftj",1,2,1
"aktery, a","alharrasi, m",1,1,2
"alharrasi, m","tama, ij",2,2,2
"halder, cr","rony, mkk",2,2,3
"dhola, ftj","rony, mkk",1,1,3
